pos,value,force
24576,1654.05,3.56
24576,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1649.17,3.53
24577,1651.61,3.55
24577,1651.61,3.55
24577,1654.05,3.56
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1647.95,3.53
24577,1650.39,3.54
24577,1647.95,3.53
24577,1650.39,3.54
24577,1652.83,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1655.27,3.57
24577,1651.61,3.55
24577,1651.61,3.55
24577,1658.94,3.59
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1651.61,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1649.17,3.53
24577,1652.83,3.55
24577,1650.39,3.54
24577,1651.61,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1650.39,3.54
24577,1654.05,3.56
24577,1652.83,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1649.17,3.53
24577,1651.61,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1647.95,3.53
24577,1650.39,3.54
24577,1650.39,3.54
24577,1654.05,3.56
24577,1651.61,3.55
24577,1656.49,3.57
24577,1651.61,3.55
24577,1649.17,3.53
24577,1651.61,3.55
24577,1651.61,3.55
24577,1649.17,3.53
24577,1650.39,3.54
24577,1654.05,3.56
24577,1652.83,3.55
24577,1650.39,3.54
24577,1651.61,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1647.95,3.53
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1652.83,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1650.39,3.54
24577,1649.17,3.53
24577,1652.83,3.55
24577,1650.39,3.54
24577,1652.83,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1657.71,3.58
24577,1651.61,3.55
24577,1647.95,3.53
24577,1655.27,3.57
24577,1652.83,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1654.05,3.56
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1650.39,3.54
24577,1652.83,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1649.17,3.53
24577,1651.61,3.55
24577,1651.61,3.55
24577,1649.17,3.53
24577,1651.61,3.55
24577,1652.83,3.55
24577,1652.83,3.55
24577,1652.83,3.55
24577,1650.39,3.54
24577,1651.61,3.55
24577,1649.17,3.53
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1654.05,3.56
24577,1651.61,3.55
24577,1651.61,3.55
24577,1655.27,3.57
24577,1650.39,3.54
24577,1646.73,3.52
24577,1652.83,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1651.61,3.55
24577,1652.83,3.55
24577,1652.83,3.55
24577,1654.05,3.56
24577,1652.83,3.55
24577,1651.61,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1657.71,3.58
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1652.83,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1655.27,3.57
24577,1655.27,3.57
24577,1652.83,3.55
24577,1654.05,3.56
24577,1651.61,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1649.17,3.53
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1656.49,3.57
24577,1654.05,3.56
24577,1654.05,3.56
24577,1652.83,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1656.49,3.57
24577,1652.83,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1658.94,3.59
24577,1652.83,3.55
24577,1652.83,3.55
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1656.49,3.57
24577,1652.83,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1657.71,3.58
24577,1654.05,3.56
24577,1651.61,3.55
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1658.94,3.59
24577,1654.05,3.56
24577,1654.05,3.56
24577,1652.83,3.55
24577,1654.05,3.56
24577,1655.27,3.57
24577,1652.83,3.55
24577,1655.27,3.57
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1656.49,3.57
24577,1655.27,3.57
24577,1652.83,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1650.39,3.54
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1652.83,3.55
24577,1654.05,3.56
24577,1652.83,3.55
24577,1654.05,3.56
24577,1652.83,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1654.05,3.56
24577,1652.83,3.55
24577,1655.27,3.57
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1654.05,3.56
24577,1652.83,3.55
24577,1654.05,3.56
24577,1655.27,3.57
24577,1654.05,3.56
24577,1654.05,3.56
24577,1651.61,3.55
24577,1655.27,3.57
24577,1654.05,3.56
24577,1650.39,3.54
24577,1652.83,3.55
24577,1654.05,3.56
24577,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1647.95,3.53
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1649.17,3.53
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1650.39,3.54
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1651.61,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1655.27,3.57
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1651.61,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1652.83,3.55
24578,1654.05,3.56
24578,1657.71,3.58
24578,1654.05,3.56
24578,1655.27,3.57
24578,1656.49,3.57
24578,1654.05,3.56
24578,1656.49,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1652.83,3.55
24578,1655.27,3.57
24578,1651.61,3.55
24578,1654.05,3.56
24578,1651.61,3.55
24578,1650.39,3.54
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1656.49,3.57
24578,1658.94,3.59
24578,1654.05,3.56
24578,1649.17,3.53
24578,1652.83,3.55
24578,1654.05,3.56
24578,1652.83,3.55
24578,1655.27,3.57
24578,1652.83,3.55
24578,1657.71,3.58
24578,1655.27,3.57
24578,1654.05,3.56
24578,1657.71,3.58
24578,1654.05,3.56
24578,1654.05,3.56
24578,1656.49,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1647.95,3.53
24578,1654.05,3.56
24578,1654.05,3.56
24578,1650.39,3.54
24578,1654.05,3.56
24578,1656.49,3.57
24578,1654.05,3.56
24578,1650.39,3.54
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1655.27,3.57
24578,1651.61,3.55
24578,1655.27,3.57
24578,1655.27,3.57
24578,1647.95,3.53
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1650.39,3.54
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1657.71,3.58
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1657.71,3.58
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1647.95,3.53
24578,1654.05,3.56
24578,1655.27,3.57
24578,1655.27,3.57
24578,1654.05,3.56
24578,1655.27,3.57
24578,1652.83,3.55
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1651.61,3.55
24578,1654.05,3.56
24578,1658.94,3.59
24578,1654.05,3.56
24578,1650.39,3.54
24578,1652.83,3.55
24578,1655.27,3.57
24578,1657.71,3.58
24578,1652.83,3.55
24578,1651.61,3.55
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1656.49,3.57
24578,1651.61,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1655.27,3.57
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1652.83,3.55
24578,1654.05,3.56
24578,1652.83,3.55
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1656.49,3.57
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1656.49,3.57
24578,1655.27,3.57
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1651.61,3.55
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1655.27,3.57
24578,1654.05,3.56
24578,1655.27,3.57
24578,1655.27,3.57
24578,1652.83,3.55
24578,1654.05,3.56
24578,1651.61,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1652.83,3.55
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1651.61,3.55
24578,1652.83,3.55
24578,1650.39,3.54
24578,1655.27,3.57
24578,1654.05,3.56
24578,1656.49,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1652.83,3.55
24578,1656.49,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1656.49,3.57
24578,1651.61,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1655.27,3.57
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1656.49,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1652.83,3.55
24578,1654.05,3.56
24578,1650.39,3.54
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1658.94,3.59
24578,1655.27,3.57
24578,1656.49,3.57
24578,1654.05,3.56
24578,1652.83,3.55
24578,1652.83,3.55
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1651.61,3.55
24578,1652.83,3.55
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1655.27,3.57
24578,1654.05,3.56
24578,1654.05,3.56
24578,1655.27,3.57
24578,1651.61,3.55
24578,1652.83,3.55
24578,1656.49,3.57
24578,1656.49,3.57
24578,1655.27,3.57
24578,1652.83,3.55
24578,1652.83,3.55
24578,1654.05,3.56
24578,1658.94,3.59
24578,1654.05,3.56
24579,1656.49,3.57
24579,1652.83,3.55
24579,1655.27,3.57
24579,1654.05,3.56
24579,1655.27,3.57
24579,1655.27,3.57
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1655.27,3.57
24579,1654.05,3.56
24579,1657.71,3.58
24579,1654.05,3.56
24579,1655.27,3.57
24579,1654.05,3.56
24579,1656.49,3.57
24579,1656.49,3.57
24579,1654.05,3.56
24579,1647.95,3.53
24579,1654.05,3.56
24579,1652.83,3.55
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1655.27,3.57
24579,1655.27,3.57
24579,1654.05,3.56
24579,1655.27,3.57
24579,1652.83,3.55
24579,1652.83,3.55
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1656.49,3.57
24579,1652.83,3.55
24579,1652.83,3.55
24579,1650.39,3.54
24579,1652.83,3.55
24579,1654.05,3.56
24579,1650.39,3.54
24579,1654.05,3.56
24579,1654.05,3.56
24579,1644.29,3.51
24579,1652.83,3.55
24579,1655.27,3.57
24579,1655.27,3.57
24579,1655.27,3.57
24579,1651.61,3.55
24579,1654.05,3.56
24579,1650.39,3.54
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1652.83,3.55
24579,1654.05,3.56
24579,1654.05,3.56
24579,1658.94,3.59
24579,1654.05,3.56
24579,1652.83,3.55
24579,1652.83,3.55
24579,1655.27,3.57
24579,1654.05,3.56
24579,1652.83,3.55
24579,1652.83,3.55
24579,1652.83,3.55
24579,1649.17,3.53
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1657.71,3.58
24579,1654.05,3.56
24579,1651.61,3.55
24579,1654.05,3.56
24579,1654.05,3.56
24579,1655.27,3.57
24579,1658.94,3.59
24579,1654.05,3.56
24579,1654.05,3.56
24579,1650.39,3.54
24579,1655.27,3.57
24579,1655.27,3.57
24579,1657.71,3.58
24579,1654.05,3.56
24579,1654.05,3.56
24579,1652.83,3.55
24579,1652.83,3.55
24579,1654.05,3.56
24579,1655.27,3.57
24579,1651.61,3.55
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1655.27,3.57
24579,1654.05,3.56
24579,1654.05,3.56
24579,1655.27,3.57
24579,1654.05,3.56
24579,1652.83,3.55
24579,1654.05,3.56
24579,1652.83,3.55
24579,1654.05,3.56
24579,1651.61,3.55
24579,1654.05,3.56
24579,1658.94,3.59
24579,1652.83,3.55
24579,1655.27,3.57
24579,1660.16,3.59
24579,1655.27,3.57
24579,1654.05,3.56
24579,1655.27,3.57
24579,1656.49,3.57
24579,1654.05,3.56
24579,1655.27,3.57
24579,1654.05,3.56
24579,1654.05,3.56
24579,1658.94,3.59
24579,1654.05,3.56
24579,1654.05,3.56
24579,1651.61,3.55
24579,1654.05,3.56
24579,1655.27,3.57
24579,1655.27,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1652.83,3.55
24579,1655.27,3.57
24579,1654.05,3.56
24579,1655.27,3.57
24579,1654.05,3.56
24579,1651.61,3.55
24579,1654.05,3.56
24579,1654.05,3.56
24579,1652.83,3.55
24579,1654.05,3.56
24579,1646.73,3.52
24579,1654.05,3.56
24579,1654.05,3.56
24579,1654.05,3.56
24579,1657.71,3.58
24579,1655.27,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1655.27,3.57
24579,1655.27,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1655.27,3.57
24579,1656.49,3.57
24579,1654.05,3.56
24579,1656.49,3.57
24579,1655.27,3.57
24579,1655.27,3.57
24579,1657.71,3.58
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1658.94,3.59
24579,1656.49,3.57
24579,1656.49,3.57
24579,1660.16,3.59
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1655.27,3.57
24579,1655.27,3.57
24579,1660.16,3.59
24579,1656.49,3.57
24579,1655.27,3.57
24579,1657.71,3.58
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1654.05,3.56
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1661.38,3.6
24579,1656.49,3.57
24579,1656.49,3.57
24579,1654.05,3.56
24579,1656.49,3.57
24579,1655.27,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1654.05,3.56
24579,1656.49,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1652.83,3.55
24579,1656.49,3.57
24579,1658.94,3.59
24579,1656.49,3.57
24579,1656.49,3.57
24579,1660.16,3.59
24579,1656.49,3.57
24579,1657.71,3.58
24579,1657.71,3.58
24579,1657.71,3.58
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1660.16,3.59
24579,1656.49,3.57
24579,1655.27,3.57
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1657.71,3.58
24579,1658.94,3.59
24579,1656.49,3.57
24579,1656.49,3.57
24579,1657.71,3.58
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1658.94,3.59
24579,1656.49,3.57
24579,1657.71,3.58
24579,1660.16,3.59
24579,1657.71,3.58
24579,1657.71,3.58
24579,1658.94,3.59
24579,1657.71,3.58
24579,1656.49,3.57
24579,1655.27,3.57
24579,1657.71,3.58
24579,1657.71,3.58
24579,1652.83,3.55
24579,1656.49,3.57
24579,1651.61,3.55
24579,1656.49,3.57
24579,1656.49,3.57
24579,1660.16,3.59
24579,1656.49,3.57
24579,1657.71,3.58
24579,1656.49,3.57
24579,1654.05,3.56
24579,1657.71,3.58
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1652.83,3.55
24579,1656.49,3.57
24579,1656.49,3.57
24579,1661.38,3.6
24579,1656.49,3.57
24579,1657.71,3.58
24579,1656.49,3.57
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1652.83,3.55
24579,1656.49,3.57
24579,1657.71,3.58
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1656.49,3.57
24579,1655.27,3.57
24579,1654.05,3.56
24579,1656.49,3.57
24579,1655.27,3.57
24579,1654.05,3.56
24580,1656.49,3.57
24580,1657.71,3.58
24580,1657.71,3.58
24580,1657.71,3.58
24580,1656.49,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1657.71,3.58
24580,1657.71,3.58
24580,1658.94,3.59
24580,1657.71,3.58
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1651.61,3.55
24580,1656.49,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1652.83,3.55
24580,1655.27,3.57
24580,1657.71,3.58
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1657.71,3.58
24580,1654.05,3.56
24580,1656.49,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1655.27,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1655.27,3.57
24580,1655.27,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1654.05,3.56
24580,1656.49,3.57
24580,1661.38,3.6
24580,1656.49,3.57
24580,1658.94,3.59
24580,1658.94,3.59
24580,1657.71,3.58
24580,1656.49,3.57
24580,1657.71,3.58
24580,1652.83,3.55
24580,1656.49,3.57
24580,1652.83,3.55
24580,1654.05,3.56
24580,1656.49,3.57
24580,1650.39,3.54
24580,1656.49,3.57
24580,1655.27,3.57
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1654.05,3.56
24580,1657.71,3.58
24580,1656.49,3.57
24580,1656.49,3.57
24580,1645.51,3.51
24580,1655.27,3.57
24580,1655.27,3.57
24580,1649.17,3.53
24580,1656.49,3.57
24580,1656.49,3.57
24580,1658.94,3.59
24580,1657.71,3.58
24580,1655.27,3.57
24580,1655.27,3.57
24580,1655.27,3.57
24580,1656.49,3.57
24580,1654.05,3.56
24580,1656.49,3.57
24580,1655.27,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1657.71,3.58
24580,1657.71,3.58
24580,1657.71,3.58
24580,1657.71,3.58
24580,1655.27,3.57
24580,1656.49,3.57
24580,1658.94,3.59
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1655.27,3.57
24580,1657.71,3.58
24580,1658.94,3.59
24580,1656.49,3.57
24580,1656.49,3.57
24580,1655.27,3.57
24580,1656.49,3.57
24580,1655.27,3.57
24580,1654.05,3.56
24580,1657.71,3.58
24580,1656.49,3.57
24580,1654.05,3.56
24580,1656.49,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1655.27,3.57
24580,1655.27,3.57
24580,1654.05,3.56
24580,1657.71,3.58
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1654.05,3.56
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1662.6,3.61
24580,1656.49,3.57
24580,1657.71,3.58
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1658.94,3.59
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1655.27,3.57
24580,1655.27,3.57
24580,1656.49,3.57
24580,1655.27,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1656.49,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1657.71,3.58
24580,1656.49,3.57
24580,1658.94,3.59
24580,1663.82,3.61
24580,1658.94,3.59
24580,1656.49,3.57
24580,1656.49,3.57
24580,1660.16,3.59
24580,1660.16,3.59
24580,1656.49,3.57
24580,1660.16,3.59
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1654.05,3.56
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1656.49,3.57
24580,1657.71,3.58
24580,1658.94,3.59
24580,1657.71,3.58
24580,1658.94,3.59
24580,1655.27,3.57
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1661.38,3.6
24580,1657.71,3.58
24580,1658.94,3.59
24580,1660.16,3.59
24580,1657.71,3.58
24580,1661.38,3.6
24580,1658.94,3.59
24580,1657.71,3.58
24580,1658.94,3.59
24580,1658.94,3.59
24580,1651.61,3.55
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1665.04,3.62
24580,1660.16,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1657.71,3.58
24580,1660.16,3.59
24580,1658.94,3.59
24580,1661.38,3.6
24580,1658.94,3.59
24580,1658.94,3.59
24580,1661.38,3.6
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1661.38,3.6
24580,1658.94,3.59
24580,1657.71,3.58
24580,1657.71,3.58
24580,1658.94,3.59
24580,1656.49,3.57
24580,1658.94,3.59
24580,1661.38,3.6
24580,1660.16,3.59
24580,1655.27,3.57
24580,1658.94,3.59
24580,1656.49,3.57
24580,1658.94,3.59
24580,1658.94,3.59
24580,1661.38,3.6
24580,1658.94,3.59
24580,1656.49,3.57
24580,1660.16,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1660.16,3.59
24580,1657.71,3.58
24580,1658.94,3.59
24580,1660.16,3.59
24580,1658.94,3.59
24580,1658.94,3.59
24580,1660.16,3.59
24580,1657.71,3.58
